latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.69688,-122.46036,93.0,-25200,America/Los_Angeles,PDT

time,temperature_2m (°F),relativehumidity_2m (%),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),snow_depth (ft),cloudcover (%),visibility (ft),windspeed_10m (mp/h),windspeed_80m (mp/h),winddirection_10m (°),winddirection_80m (°),temperature_80m (°F)
1682946000,49.2,81,NaN,0.000,0.000,0.000,0.000,0.000,96,79199.477,16.8,14.1,299,255,NaN
1682949600,49.5,79,NaN,0.000,0.000,0.000,0.000,0.000,89,79199.477,16.5,13.8,298,256,NaN
1682953200,50.3,75,NaN,0.000,0.000,0.000,0.000,0.000,84,79199.477,15.9,14.0,296,257,NaN
1682956800,51.4,70,NaN,0.000,0.000,0.000,0.000,0.000,87,79199.477,15.5,14.7,293,260,NaN
1682960400,52.7,64,NaN,0.000,0.000,0.000,0.000,0.000,93,79199.477,15.2,16.0,290,264,NaN
1682964000,54.3,58,NaN,0.000,0.000,0.000,0.000,0.000,94,79199.477,14.8,17.3,285,266,NaN
1682967600,55.2,56,NaN,0.000,0.000,0.000,0.000,0.000,83,79199.477,14.3,17.3,281,265,NaN
1682971200,56.0,56,NaN,0.000,0.000,0.000,0.000,0.000,65,79199.477,14.0,17.1,276,263,NaN
1682974800,56.6,56,NaN,0.000,0.000,0.000,0.000,0.000,42,79199.477,13.4,16.8,270,260,NaN
1682978400,56.6,57,NaN,0.000,0.000,0.000,0.000,0.000,28,79199.477,13.2,17.2,266,258,NaN
1682982000,56.4,58,NaN,0.000,0.000,0.000,0.000,0.000,14,79199.477,12.8,17.7,263,256,NaN
1682985600,55.5,61,NaN,0.000,0.000,0.000,0.000,0.000,3,79199.477,12.4,17.9,257,254,NaN
1682989200,54.5,65,NaN,0.000,0.000,0.000,0.000,0.000,5,79199.477,11.7,17.2,252,252,NaN
1682992800,53.1,71,NaN,0.000,0.000,0.000,0.000,0.000,12,79199.477,10.8,16.3,246,249,NaN
1682996400,51.6,77,NaN,0.000,0.000,0.000,0.000,0.000,21,79199.477,9.7,14.5,236,245,NaN
1683000000,51.0,80,NaN,0.000,0.000,0.000,0.000,0.000,22,79199.477,8.4,12.7,230,242,NaN
1683003600,50.6,83,NaN,0.000,0.000,0.000,0.000,0.000,21,79199.477,6.8,11.0,221,237,NaN
1683007200,50.3,85,NaN,0.000,0.000,0.000,0.000,0.000,24,79199.477,5.1,9.1,209,230,NaN
1683010800,50.1,85,NaN,0.000,0.000,0.000,0.000,0.000,33,79199.477,4.2,8.4,198,230,NaN
1683014400,50.1,85,NaN,0.000,0.000,0.000,0.000,0.000,47,79199.477,3.9,8.2,190,235,NaN
1683018000,50.1,84,NaN,0.000,0.000,0.000,0.000,0.000,63,79199.477,3.1,7.6,180,242,NaN
1683021600,50.1,84,NaN,0.000,0.000,0.000,0.000,0.000,72,79199.477,2.7,6.6,171,246,NaN
1683025200,50.1,83,NaN,0.000,0.000,0.000,0.000,0.000,80,79199.477,2.3,5.3,163,248,NaN
1683028800,50.1,82,NaN,0.000,0.000,0.000,0.000,0.000,88,79199.477,1.8,4.0,150,254,NaN
1683032400,50.3,80,NaN,0.000,0.000,0.000,0.000,0.000,93,79199.477,2.1,3.4,131,259,NaN
1683036000,50.6,77,NaN,0.000,0.000,0.000,0.000,0.000,97,79199.477,2.5,3.0,117,257,NaN
1683039600,51.8,72,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.4,2.8,112,256,NaN
1683043200,53.8,66,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,1.4,2.6,99,250,NaN
1683046800,56.5,59,NaN,0.000,0.000,0.000,0.000,0.000,98,79199.477,0.8,2.8,326,241,NaN
1683050400,59.3,52,NaN,0.000,0.000,0.000,0.000,0.000,97,79199.477,2.8,3.7,288,237,NaN
1683054000,60.0,51,NaN,0.000,0.000,0.000,0.000,0.000,98,79199.477,4.5,4.8,264,242,NaN
1683057600,60.1,53,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,6.5,6.4,248,245,NaN
1683061200,59.7,55,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.2,8.8,241,246,NaN
1683064800,59.1,55,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.3,11.2,240,241,NaN
1683068400,58.2,55,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.0,13.9,241,237,NaN
1683072000,56.8,57,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.9,15.7,244,234,NaN
1683075600,55.7,60,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.7,14.2,251,237,NaN
1683079200,54.6,64,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.9,11.3,263,243,NaN
1683082800,53.4,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.4,8.3,282,251,NaN
1683086400,52.8,74,NaN,0.008,0.008,0.000,0.000,0.000,100,79199.477,5.7,7.4,291,245,NaN
1683090000,52.2,77,NaN,0.008,0.008,0.000,0.000,0.000,100,79199.477,5.0,7.2,297,231,NaN
1683093600,51.8,80,NaN,0.008,0.008,0.000,0.000,0.000,100,79199.477,4.0,7.7,297,216,NaN
1683097200,51.6,81,NaN,0.000,0.000,0.000,0.000,0.000,100,79330.711,2.9,7.6,279,212,NaN
1683100800,51.6,81,NaN,0.000,0.000,0.000,0.000,0.000,100,79527.562,2.7,7.2,235,210,NaN
1683104400,51.6,81,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.9,7.4,204,205,NaN
1683108000,51.4,82,NaN,0.000,0.000,0.000,0.000,0.000,100,77755.906,4.3,8.8,201,196,NaN
1683111600,51.2,82,NaN,0.000,0.000,0.000,0.000,0.000,100,75721.789,4.2,10.9,205,189,NaN
1683115200,51.0,83,NaN,0.000,0.000,0.000,0.000,0.000,100,74212.602,3.8,12.8,208,185,NaN
1683118800,51.0,84,NaN,0.008,0.008,0.000,0.000,0.000,100,75131.234,3.7,12.3,205,184,NaN
1683122400,51.0,84,NaN,0.008,0.008,0.000,0.000,0.000,100,77099.734,3.5,10.8,198,185,NaN
1683126000,51.2,84,NaN,0.008,0.008,0.000,0.000,0.000,100,79199.477,3.4,8.8,191,189,NaN
1683129600,51.6,83,NaN,0.016,0.024,0.000,0.000,0.000,99,79593.180,3.1,8.4,180,196,NaN
1683133200,52.1,81,NaN,0.016,0.024,0.000,0.000,0.000,97,79461.945,3.0,8.1,167,204,NaN
1683136800,53.4,76,NaN,0.016,0.024,0.000,0.000,0.000,96,79199.477,2.7,8.1,171,217,NaN
1683140400,55.4,69,NaN,0.000,0.000,0.000,0.000,0.000,97,79199.477,2.8,8.1,209,228,NaN
1683144000,57.8,61,NaN,0.000,0.000,0.000,0.000,0.000,98,79199.477,4.5,8.1,237,242,NaN
1683147600,59.9,54,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.1,8.6,250,250,NaN
1683151200,59.4,55,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.3,9.1,251,245,NaN
1683154800,57.9,60,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.7,9.6,252,234,NaN
1683158400,55.9,67,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.8,10.3,251,224,NaN
1683162000,55.1,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.9,9.9,248,218,NaN
1683165600,54.5,72,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.6,9.2,246,209,NaN
1683169200,53.7,75,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.9,8.4,240,202,NaN
1683172800,53.1,78,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.2,7.6,234,204,NaN
1683176400,52.6,80,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.6,6.9,223,213,NaN
1683180000,51.9,83,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.5,6.8,215,226,NaN
1683183600,51.7,84,NaN,0.000,0.000,0.000,0.000,0.000,100,79593.180,3.8,7.5,216,231,NaN
1683187200,51.6,85,NaN,0.000,0.000,0.000,0.000,0.000,100,80052.492,4.6,8.5,219,235,NaN
1683190800,51.4,86,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.4,10.0,222,236,NaN
1683194400,51.2,87,NaN,0.008,0.008,0.000,0.000,0.000,100,76902.891,5.9,11.1,220,236,NaN
1683198000,51.0,89,NaN,0.008,0.008,0.000,0.000,0.000,100,73622.047,6.7,12.2,220,234,NaN
1683201600,50.9,91,NaN,0.008,0.008,0.000,0.000,0.000,100,67322.828,7.2,13.0,219,231,NaN
1683205200,50.9,92,NaN,0.012,0.008,0.004,0.000,0.000,100,58792.652,7.2,13.0,219,225,NaN
1683208800,51.0,92,NaN,0.012,0.008,0.004,0.000,0.000,100,48359.586,6.8,12.7,221,216,NaN
1683212400,50.9,92,NaN,0.012,0.008,0.004,0.000,0.000,100,42125.984,6.7,12.2,230,211,NaN
1683216000,50.4,92,NaN,0.004,0.000,0.004,0.000,0.000,100,49803.148,7.3,11.5,247,219,NaN
1683219600,49.9,91,NaN,0.004,0.000,0.004,0.000,0.000,100,63976.379,8.8,11.0,261,232,NaN
1683223200,49.4,89,NaN,0.004,0.000,0.004,0.000,0.000,100,79133.859,10.7,11.6,270,247,NaN
1683226800,49.5,86,NaN,0.016,0.024,0.000,0.000,0.000,100,81889.766,11.0,12.1,266,247,NaN
1683230400,50.0,83,NaN,0.016,0.024,0.000,0.000,0.000,100,80971.133,10.9,12.5,259,243,NaN
1683234000,50.7,78,NaN,0.016,0.024,0.000,0.000,0.000,100,79199.477,10.8,13.5,253,239,NaN
1683237600,51.6,73,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.9,15.0,256,240,NaN
1683241200,52.8,68,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.1,16.8,260,241,NaN
1683244800,53.6,63,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.2,18.1,265,243,NaN
1683248400,53.0,64,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.0,17.6,266,244,NaN
1683252000,51.9,67,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,10.5,16.1,266,246,NaN
1683255600,50.5,70,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,9.9,14.5,266,247,NaN
1683259200,50.1,70,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,9.7,14.0,265,245,NaN
1683262800,50.1,69,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.7,13.6,263,243,NaN
1683266400,50.0,68,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.5,13.2,261,238,NaN
1683270000,49.8,68,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.9,13.0,258,235,NaN
1683273600,49.6,69,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.1,12.8,254,234,NaN
1683277200,49.4,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.4,12.4,250,231,NaN
1683280800,49.3,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.1,11.8,250,231,NaN
1683284400,49.2,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.9,11.0,251,232,NaN
1683288000,49.2,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.6,10.1,252,235,NaN
1683291600,49.2,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.0,9.6,255,237,NaN
1683295200,49.2,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.3,8.9,258,242,NaN
1683298800,49.8,68,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.2,8.4,265,245,NaN
1683302400,51.1,63,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.0,8.2,272,248,NaN
1683306000,53.0,56,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,7.7,8.4,277,250,NaN
1683309600,55.2,48,NaN,0.000,0.000,0.000,0.000,0.000,90,79199.477,9.7,9.1,279,248,NaN
1683313200,56.2,46,NaN,0.000,0.000,0.000,0.000,0.000,69,79199.477,11.3,11.0,279,243,NaN
1683316800,56.8,45,NaN,0.000,0.000,0.000,0.000,0.000,40,79199.477,12.9,13.8,279,239,NaN
1683320400,57.2,45,NaN,0.000,0.000,0.000,0.000,0.000,15,79199.477,14.3,16.5,279,237,NaN
1683324000,57.0,46,NaN,0.000,0.000,0.000,0.000,0.000,19,79199.477,14.3,17.0,281,242,NaN
1683327600,56.4,47,NaN,0.000,0.000,0.000,0.000,0.000,34,79199.477,13.8,16.8,283,249,NaN
1683331200,55.4,50,NaN,0.000,0.000,0.000,0.000,0.000,54,79199.477,12.8,16.3,286,257,NaN
1683334800,54.2,53,NaN,0.000,0.000,0.000,0.000,0.000,66,79199.477,12.2,15.0,288,260,NaN
1683338400,52.8,56,NaN,0.000,0.000,0.000,0.000,0.000,77,79199.477,11.6,13.3,289,262,NaN
1683342000,51.2,60,NaN,0.000,0.000,0.000,0.000,0.000,80,79199.477,11.0,11.1,291,262,NaN
1683345600,50.4,64,NaN,0.000,0.000,0.000,0.000,0.000,65,79199.477,11.1,10.1,292,257,NaN
1683349200,49.9,68,NaN,0.000,0.000,0.000,0.000,0.000,41,79199.477,11.1,9.3,292,249,NaN
1683352800,49.2,72,NaN,0.000,0.000,0.000,0.000,0.000,14,79199.477,10.9,8.5,293,240,NaN

time,temperature_2m_max (°F),temperature_2m_min (°F),sunrise (unixtime),sunset (unixtime),precipitation_sum (inch),rain_sum (inch),showers_sum (inch),snowfall_sum (inch),precipitation_hours (h)
1681974000,60.5,42.0,1681997180,1682045467,0.000,0.000,0.000,0.000,0.0
1682060400,66.2,47.7,1682083502,1682131922,0.000,0.000,0.000,0.000,0.0
1682146800,64.5,48.0,1682169824,1682218377,0.000,0.000,0.000,0.000,0.0
1682233200,59.3,49.6,1682256146,1682304832,0.000,0.000,0.000,0.000,0.0
1682319600,57.9,46.7,1682342468,1682391288,0.000,0.000,0.000,0.000,0.0
1682406000,64.9,46.5,1682428790,1682477743,0.000,0.000,0.000,0.000,0.0
1682492400,65.1,48.3,1682515117,1682564198,0.000,0.000,0.000,0.000,0.0
1682578800,68.1,50.1,1682601444,1682650653,0.000,0.000,0.000,0.000,0.0
1682665200,63.5,50.3,1682687770,1682737109,0.000,0.000,0.000,0.000,0.0
1682751600,64.5,51.0,1682774097,1682823564,0.000,0.000,0.000,0.000,0.0
1682838000,61.8,51.7,1682860423,1682910020,0.000,0.000,0.000,0.000,0.0
1682924400,56.6,49.1,1682946756,1682996474,0.000,0.000,0.000,0.000,0.0
1683010800,60.1,50.1,1683033089,1683082929,0.024,0.024,0.000,0.000,3.0
1683097200,59.9,51.0,1683119421,1683169384,0.072,0.096,0.000,0.000,6.0
1683183600,53.6,49.4,1683205754,1683255839,0.120,0.120,0.024,0.000,12.0
1683270000,57.2,49.2,1683292086,1683342294,0.000,0.000,0.000,0.000,0.0
