latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.555317,-122.34009,15.0,-25200,America/Los_Angeles,PDT

time,temperature_2m (°F),relativehumidity_2m (%),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),snow_depth (ft),cloudcover (%),visibility (ft),windspeed_10m (mp/h),windspeed_80m (mp/h),winddirection_10m (°),winddirection_80m (°),temperature_80m (°F)
1683234000,51.6,78,NaN,0.016,0.024,0.000,0.000,0.000,100,79199.477,10.8,14.3,253,256,NaN
1683237600,52.5,73,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.9,14.7,256,257,NaN
1683241200,53.7,68,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.1,15.2,260,260,NaN
1683244800,54.5,63,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.2,15.6,265,263,NaN
1683248400,53.9,64,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.0,15.4,266,262,NaN
1683252000,52.8,67,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,10.5,15.0,266,261,NaN
1683255600,51.4,70,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,9.9,14.4,266,257,NaN
1683259200,51.1,70,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,9.7,14.3,265,256,NaN
1683262800,51.0,69,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.7,14.0,263,254,NaN
1683266400,50.9,68,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.5,13.4,261,252,NaN
1683270000,50.7,68,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.9,12.6,258,250,NaN
1683273600,50.5,69,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.1,11.4,254,247,NaN
1683277200,50.3,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.4,10.2,250,244,NaN
1683280800,50.3,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.1,9.5,250,243,NaN
1683284400,50.2,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.9,8.9,251,245,NaN
1683288000,50.2,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.6,8.0,252,247,NaN
1683291600,50.2,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.0,7.2,255,248,NaN
1683295200,50.1,70,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.3,6.3,258,247,NaN
1683298800,50.7,68,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.2,5.9,265,250,NaN
1683302400,52.1,63,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.0,6.7,272,256,NaN
1683306000,53.9,56,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,7.7,7.9,277,262,NaN
1683309600,56.1,48,NaN,0.000,0.000,0.000,0.000,0.000,90,79199.477,9.7,10.3,279,268,NaN
1683313200,57.1,46,NaN,0.000,0.000,0.000,0.000,0.000,69,79199.477,11.3,12.5,279,270,NaN
1683316800,57.7,45,NaN,0.000,0.000,0.000,0.000,0.000,40,79199.477,12.9,15.2,279,272,NaN
1683320400,58.1,45,NaN,0.000,0.000,0.000,0.000,0.000,15,79199.477,14.3,17.7,279,274,NaN
1683324000,57.9,46,NaN,0.000,0.000,0.000,0.000,0.000,19,79199.477,14.3,18.2,281,275,NaN
1683327600,57.4,47,NaN,0.000,0.000,0.000,0.000,0.000,34,79199.477,13.8,18.0,283,276,NaN
1683331200,56.3,50,NaN,0.000,0.000,0.000,0.000,0.000,54,79199.477,12.8,16.9,286,277,NaN
1683334800,55.1,53,NaN,0.000,0.000,0.000,0.000,0.000,66,79199.477,12.2,15.1,288,278,NaN
1683338400,53.8,56,NaN,0.000,0.000,0.000,0.000,0.000,77,79199.477,11.6,12.5,289,279,NaN
1683342000,52.1,60,NaN,0.000,0.000,0.000,0.000,0.000,80,79199.477,11.0,9.8,291,282,NaN
1683345600,51.3,64,NaN,0.000,0.000,0.000,0.000,0.000,65,79199.477,11.1,9.0,292,283,NaN
1683349200,50.8,68,NaN,0.000,0.000,0.000,0.000,0.000,41,79199.477,11.1,8.5,292,284,NaN
1683352800,50.2,72,NaN,0.000,0.000,0.000,0.000,0.000,14,79199.477,10.9,8.0,293,283,NaN

time,temperature_2m_max (°F),temperature_2m_min (°F),sunrise (unixtime),sunset (unixtime),precipitation_sum (inch),rain_sum (inch),showers_sum (inch),snowfall_sum (inch),precipitation_hours (h)
1681974000,65.7,44.2,1681997161,1682045423,0.000,0.000,0.000,0.000,0.0
1682060400,75.5,50.8,1682083484,1682131877,0.000,0.000,0.000,0.000,0.0
1682146800,67.3,51.0,1682169807,1682218332,0.000,0.000,0.000,0.000,0.0
1682233200,60.2,50.5,1682256129,1682304787,0.000,0.000,0.000,0.000,0.0
1682319600,58.8,47.6,1682342451,1682391242,0.000,0.000,0.000,0.000,0.0
1682406000,65.8,47.5,1682428773,1682477698,0.000,0.000,0.000,0.000,0.0
1682492400,66.0,49.3,1682515100,1682564152,0.000,0.000,0.000,0.000,0.0
1682578800,69.1,51.1,1682601428,1682650607,0.000,0.000,0.000,0.000,0.0
1682665200,64.4,51.2,1682687755,1682737062,0.000,0.000,0.000,0.000,0.0
1682751600,65.5,52.0,1682774082,1682823517,0.000,0.000,0.000,0.000,0.0
1682838000,62.8,52.6,1682860408,1682909973,0.000,0.000,0.000,0.000,0.0
1682924400,57.5,50.0,1682946742,1682996426,0.000,0.000,0.000,0.000,0.0
1683010800,61.1,51.0,1683033075,1683082881,0.024,0.024,0.000,0.000,3.0
1683097200,60.8,51.9,1683119408,1683169335,0.072,0.096,0.000,0.000,6.0
1683183600,54.5,50.3,1683205740,1683255790,0.120,0.120,0.024,0.000,12.0
1683270000,58.1,50.1,1683292073,1683342244,0.000,0.000,0.000,0.000,0.0
