latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.548706,-121.98494,20.0,-25200,America/Los_Angeles,PDT

time,temperature_2m (°F),relativehumidity_2m (%),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),snow_depth (ft),cloudcover (%),visibility (ft),windspeed_10m (mp/h),windspeed_80m (mp/h),winddirection_10m (°),winddirection_80m (°),temperature_80m (°F)
1681974000,48.3,79,0,0.000,0.000,0.000,0.000,0.000,3,62992.125,1.1,5.2,101,329,49.9
1681977600,47.4,76,0,0.000,0.000,0.000,0.000,0.000,3,70538.055,2.2,2.7,127,325,49.6
1681981200,46.7,77,0,0.000,0.000,0.000,0.000,0.000,2,65616.797,3.6,1.6,133,188,49.6
1681984800,45.6,81,0,0.000,0.000,0.000,0.000,0.000,1,58070.867,1.9,1.3,126,135,49.6
1681988400,45.7,77,0,0.000,0.000,0.000,0.000,0.000,2,63976.379,4.0,2.8,117,135,49.8
1681992000,44.9,72,0,0.000,0.000,0.000,0.000,0.000,0,75459.320,1.6,1.3,45,301,50.7
1681995600,44.6,79,0,0.000,0.000,0.000,0.000,0.000,0,60039.371,3.3,2.5,62,360,50.7
1681999200,45.4,76,0,0.000,0.000,0.000,0.000,0.000,0,65288.715,4.3,2.1,84,77,50.1
1682002800,49.2,79,0,0.000,0.000,0.000,0.000,0.000,1,66272.969,1.7,1.3,140,180,49.2
1682006400,52.9,75,0,0.000,0.000,0.000,0.000,0.000,2,70866.141,0.7,0.6,288,315,49.8
1682010000,57.1,66,0,0.000,0.000,0.000,0.000,0.000,2,89566.930,2.2,1.9,307,306,52.5
1682013600,59.7,62,0,0.000,0.000,0.000,0.000,0.000,3,97769.031,4.8,4.7,283,278,55.5
1682017200,62.3,60,0,0.000,0.000,0.000,0.000,0.000,1,101706.039,6.1,6.7,287,285,57.9
1682020800,64.7,52,0,0.000,0.000,0.000,0.000,0.000,6,122375.328,7.0,7.3,297,293,60.2
1682024400,67.4,42,0,0.000,0.000,0.000,0.000,0.000,2,154199.469,6.6,7.6,303,302,62.2
1682028000,68.1,42,0,0.000,0.000,0.000,0.000,0.000,5,156167.984,8.0,8.6,300,301,63.3
1682031600,67.9,42,0,0.000,0.000,0.000,0.000,0.000,1,155839.891,11.1,13.8,312,312,63.6
1682035200,64.5,39,0,0.000,0.000,0.000,0.000,0.000,1,165682.422,11.9,16.4,322,322,63.3
1682038800,61.3,42,0,0.000,0.000,0.000,0.000,0.000,0,151902.891,11.9,16.7,320,322,62.4
1682042400,59.2,48,0,0.000,0.000,0.000,0.000,0.000,0,131561.688,8.7,13.2,316,320,60.7
1682046000,56.0,59,0,0.000,0.000,0.000,0.000,0.000,0,98753.281,4.1,10.0,311,318,58.6
1682049600,54.1,68,0,0.000,0.000,0.000,0.000,0.000,0,78740.156,0.5,7.3,207,315,57.1
1682053200,52.7,73,0,0.000,0.000,0.000,0.000,0.000,0,70209.977,3.3,5.9,132,313,56.4
1682056800,51.7,75,0,0.000,0.000,0.000,0.000,0.000,0,67913.383,3.1,3.8,120,310,56.2
1682060400,50.9,75,0,0.000,0.000,0.000,0.000,0.000,0,67585.305,1.8,3.8,104,298,56.4
1682064000,50.1,77,0,0.000,0.000,0.000,0.000,0.000,0,64960.629,4.1,2.3,77,299,56.2
1682067600,49.8,75,0,0.000,0.000,0.000,0.000,0.000,0,69881.891,3.7,3.3,73,318,55.5
1682071200,49.2,76,0,0.000,0.000,0.000,0.000,0.000,0,68241.469,2.9,4.1,67,311,54.8
1682074800,48.7,77,0,0.000,0.000,0.000,0.000,0.000,0,64960.629,2.6,3.8,59,306,54.1
1682078400,48.3,78,0,0.000,0.000,0.000,0.000,0.000,0,61679.789,0.5,2.7,63,294,54.3
1682082000,47.3,83,0,0.000,0.000,0.000,0.000,0.000,0,53477.691,1.1,2.8,323,299,54.4
1682085600,47.3,87,0,0.000,0.000,0.000,0.000,0.000,2,48556.430,1.4,4.1,351,315,53.7
1682089200,51.2,90,0,0.000,0.000,0.000,0.000,0.000,4,46587.926,0.7,2.6,252,308,53.7
1682092800,56.3,77,0,0.000,0.000,0.000,0.000,0.000,1,67257.219,1.6,1.9,286,291,55.2
1682096400,61.1,73,0,0.000,0.000,0.000,0.000,0.000,1,74803.148,2.7,3.4,305,307,59.8
1682100000,65.1,64,0,0.000,0.000,0.000,0.000,0.000,54,93832.023,3.4,3.9,302,301,63.1
1682103600,69.1,55,0,0.000,0.000,0.000,0.000,0.000,58,112860.891,4.6,5.5,299,302,65.8
1682107200,73.1,45,0,0.000,0.000,0.000,0.000,0.000,86,143372.703,6.1,7.6,303,304,68.5
1682110800,75.6,41,0,0.000,0.000,0.000,0.000,0.000,93,155511.812,9.1,11.1,306,308,71.0
1682114400,74.9,41,0,0.000,0.000,0.000,0.000,0.000,20,152887.141,11.5,14.9,316,316,72.8
1682118000,72.9,45,0,0.000,0.000,0.000,0.000,0.000,5,137139.109,11.9,16.0,319,319,73.5
1682121600,71.0,51,0,0.000,0.000,0.000,0.000,0.000,48,118110.234,11.2,15.4,317,318,74.1
1682125200,68.6,55,0,0.000,0.000,0.000,0.000,0.000,100,108267.719,8.4,11.7,316,318,72.4
1682128800,65.5,61,0,0.000,0.000,0.000,0.000,0.000,100,93832.023,7.0,10.4,315,317,69.6
1682132400,62.2,67,0,0.000,0.000,0.000,0.000,0.000,100,79724.406,3.8,7.6,310,315,67.6
1682136000,59.7,73,0,0.000,0.000,0.000,0.000,0.000,91,69553.805,2.2,7.9,307,317,66.1
1682139600,57.9,76,0,0.000,0.000,0.000,0.000,0.000,100,63648.293,0.6,9.7,45,316,66.1
1682143200,56.4,78,0,0.000,0.000,0.000,0.000,0.000,57,60039.371,1.8,8.3,30,322,67.2
1682146800,55.2,80,0,0.000,0.000,0.000,0.000,0.000,100,58727.035,3.3,7.2,20,338,65.8
1682150400,54.3,82,0,0.000,0.000,0.000,0.000,0.000,100,56102.363,3.8,8.1,7,336,64.0
1682154000,53.5,82,0,0.000,0.000,0.000,0.000,0.000,100,55446.195,3.6,7.7,7,334,63.4
1682157600,52.7,83,0,0.000,0.000,0.000,0.000,0.000,100,54461.941,4.0,8.8,16,336,63.3
1682161200,51.9,82,0,0.000,0.000,0.000,0.000,0.000,100,56430.445,2.7,8.3,360,322,62.4
1682164800,51.3,82,0,0.000,0.000,0.000,0.000,0.000,100,56102.363,2.0,7.6,84,315,61.6
1682168400,50.5,83,0,0.000,0.000,0.000,0.000,0.000,100,53805.773,3.5,8.5,40,323,61.1
1682172000,50.1,90,0,0.000,0.000,0.000,0.000,0.000,96,46259.844,3.6,7.9,22,328,60.6
1682175600,53.5,88,0,0.000,0.000,0.000,0.000,0.000,100,48556.430,3.3,5.8,332,324,59.7
1682179200,56.9,82,0,0.000,0.000,0.000,0.000,0.000,95,58727.035,3.7,4.4,308,311,59.1
1682182800,60.2,78,0,0.000,0.000,0.000,0.000,0.000,100,64632.547,3.7,4.7,303,305,61.1
1682186400,64.3,65,0,0.000,0.000,0.000,0.000,0.000,14,88910.766,4.5,5.6,303,304,64.7
1682190000,72.2,46,0,0.000,0.000,0.000,0.000,0.000,42,79199.477,5.6,6.6,293,315,68.3
1682193600,73.8,43,0,0.000,0.000,0.000,0.000,0.000,16,79199.477,9.0,11.0,293,308,71.7
1682197200,73.6,43,0,0.000,0.000,0.000,0.000,0.000,5,79199.477,8.9,12.1,295,309,73.9
1682200800,73.5,43,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,8.5,11.7,300,310,74.8
1682204400,72.7,42,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,8.8,12.7,300,302,74.6
1682208000,70.4,44,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,9.9,13.7,293,291,72.1
1682211600,66.6,52,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,8.4,11.8,292,289,69.0
1682215200,63.2,59,0,0.000,0.000,0.000,0.000,0.000,5,79199.477,7.3,10.5,281,281,66.0
1682218800,59.6,66,0,0.000,0.000,0.000,0.000,0.000,34,79199.477,5.6,8.1,265,270,62.9
1682222400,58.2,69,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.4,5.6,246,254,60.7
1682226000,56.9,73,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.3,5.5,242,249,59.8
1682229600,55.6,77,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.5,5.7,237,244,58.6
1682233200,54.6,81,0,0.000,0.000,0.000,0.000,0.000,97,79199.477,3.7,4.6,213,227,57.5
1682236800,53.8,83,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.7,4.5,197,213,57.1
1682240400,54.0,83,0,0.000,0.000,0.000,0.000,0.000,66,79199.477,3.9,4.5,204,217,56.4
1682244000,54.6,80,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.3,4.5,208,217,56.2
1682247600,54.4,79,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.8,5.4,229,246,56.2
1682251200,54.0,82,0,0.000,0.000,0.000,0.000,0.000,100,78018.375,3.8,4.4,216,225,56.1
1682254800,54.0,79,0,0.000,0.000,0.000,0.000,0.000,100,78608.922,3.6,4.1,223,229,55.9
1682258400,54.2,80,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.0,3.7,197,205,55.9
1682262000,54.9,77,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.7,4.2,213,216,56.1
1682265600,56.0,76,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.9,4.2,190,196,57.5
1682269200,59.8,67,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.7,4.1,232,241,57.7
1682272800,63.9,59,0,0.000,0.000,0.000,0.000,0.000,56,79199.477,3.8,3.9,242,246,58.0
1682276400,67.3,53,0,0.000,0.000,0.000,0.000,0.000,7,79199.477,3.8,3.9,249,260,57.7
1682280000,69.5,49,0,0.000,0.000,0.000,0.000,0.000,46,79199.477,6.1,7.1,278,283,58.4
1682283600,69.7,50,0,0.000,0.000,0.000,0.000,0.000,7,79199.477,10.8,13.3,291,293,59.7
1682287200,67.3,53,0,0.000,0.000,0.000,0.000,0.000,8,79199.477,8.6,12.0,290,292,60.2
1682290800,67.3,53,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,8.9,12.5,288,291,59.1
1682294400,64.8,56,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,9.9,13.3,288,290,57.3
1682298000,62.5,59,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,8.0,10.6,283,283,56.1
1682301600,60.0,64,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,6.7,8.8,274,276,54.4
1682305200,56.7,69,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,5.2,6.6,252,258,52.8
1682308800,55.1,72,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,4.1,5.1,229,236,52.3
1682312400,53.8,75,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,4.0,5.0,207,212,52.1
1682316000,52.8,77,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,3.8,5.1,208,214,51.9
1682319600,51.7,79,0,0.000,0.000,0.000,0.000,0.000,5,79199.477,3.2,4.5,219,233,51.6
1682323200,50.8,80,0,0.000,0.000,0.000,0.000,0.000,12,79199.477,3.6,4.7,184,197,51.4
1682326800,50.1,82,0,0.000,0.000,0.000,0.000,0.000,5,79199.477,3.1,4.5,180,198,50.8
1682330400,49.3,83,0,0.000,0.000,0.000,0.000,0.000,7,79199.477,3.2,4.3,168,186,50.3
1682334000,48.6,85,0,0.000,0.000,0.000,0.000,0.000,6,79199.477,3.7,5.6,155,173,49.6
1682337600,47.9,85,0,0.000,0.000,0.000,0.000,0.000,11,79199.477,3.1,4.5,159,189,48.9
1682341200,47.4,86,0,0.000,0.000,0.000,0.000,0.000,6,79199.477,4.2,6.1,162,184,48.3
1682344800,47.9,84,0,0.000,0.000,0.000,0.000,0.000,8,79199.477,2.6,3.2,149,188,48.0
1682348400,51.0,75,0,0.000,0.000,0.000,0.000,0.000,5,79199.477,4.1,4.7,171,183,48.5
1682352000,55.1,62,0,0.000,0.000,0.000,0.000,0.000,9,79199.477,3.6,3.9,184,193,50.7
1682355600,59.6,51,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.7,2.7,204,222,53.7
1682359200,63.9,42,0,0.000,0.000,0.000,0.000,0.000,10,79199.477,3.5,4.1,243,261,57.1
1682362800,68.1,35,0,0.000,0.000,0.000,0.000,0.000,35,79199.477,3.4,4.9,293,300,58.4
1682366400,70.6,31,0,0.000,0.000,0.000,0.000,0.000,10,79199.477,5.7,7.8,296,301,58.9
1682370000,70.9,31,0,0.000,0.000,0.000,0.000,0.000,13,79199.477,8.5,11.2,297,299,59.1
1682373600,69.3,35,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.2,12.2,304,302,58.8
1682377200,67.7,37,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.7,11.7,299,299,58.2
1682380800,65.9,39,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.5,10.0,297,297,57.0
1682384400,63.6,44,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.6,10.4,294,295,55.7
1682388000,60.7,51,0,0.000,0.000,0.000,0.000,0.000,87,79199.477,6.3,8.7,287,288,54.3
1682391600,57.4,57,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.1,6.7,272,276,52.6
1682395200,55.3,62,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.9,6.7,273,274,51.7
1682398800,53.8,66,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.2,5.4,254,261,51.2
1682402400,52.4,70,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.6,4.1,250,261,50.5
1682406000,51.7,72,0,0.000,0.000,0.000,0.000,0.000,70,79199.477,1.7,2.6,220,239,49.9
1682409600,51.1,74,0,0.000,0.000,0.000,0.000,0.000,60,79199.477,2.2,2.9,186,203,49.4
1682413200,50.4,76,0,0.000,0.000,0.000,0.000,0.000,16,79199.477,1.4,2.4,198,221,49.0
1682416800,49.7,78,0,0.000,0.000,0.000,0.000,0.000,10,79199.477,2.4,2.9,146,171,48.9
1682420400,49.2,79,0,0.000,0.000,0.000,0.000,0.000,51,79199.477,1.9,3.0,159,193,49.0
1682424000,48.6,80,0,0.000,0.000,0.000,0.000,0.000,47,79199.477,2.4,2.9,146,176,49.0
1682427600,48.1,80,0,0.000,0.000,0.000,0.000,0.000,19,79199.477,2.5,2.5,135,170,48.7
1682431200,48.8,78,0,0.000,0.000,0.000,0.000,0.000,22,79199.477,1.8,2.5,150,185,48.3
1682434800,52.6,67,0,0.000,0.000,0.000,0.000,0.000,22,79199.477,1.6,1.8,172,180,49.0
1682438400,56.9,58,0,0.000,0.000,0.000,0.000,0.000,75,79199.477,1.7,1.6,230,236,51.4
1682442000,61.6,49,0,0.000,0.000,0.000,0.000,0.000,95,79199.477,1.8,1.6,256,278,54.8
1682445600,66.3,42,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,1.8,0.9,240,256,58.2
1682449200,69.4,37,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.9,2.2,270,294,62.2
1682452800,72.1,34,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.6,4.5,284,303,65.6
1682456400,74.2,32,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.7,7.2,291,309,69.0
1682460000,74.1,33,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.5,8.6,297,311,70.3
1682463600,72.9,36,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.9,10.0,302,312,70.5
1682467200,70.2,41,0,0.000,0.000,0.000,0.000,0.000,99,79199.477,8.1,11.1,307,313,69.7
1682470800,66.9,47,0,0.000,0.000,0.000,0.000,0.000,95,79265.094,7.8,11.1,307,312,67.8
1682474400,62.8,55,0,0.000,0.000,0.000,0.000,0.000,91,79396.328,7.4,10.8,305,308,65.1
1682478000,58.1,63,0,0.000,0.000,0.000,0.000,0.000,86,79199.477,6.3,9.8,302,305,62.0
1682481600,56.3,67,0,0.000,0.000,0.000,0.000,0.000,86,78412.070,5.4,8.6,300,303,61.3
1682485200,55.4,69,0,0.000,0.000,0.000,0.000,0.000,87,77230.969,4.5,7.1,297,302,61.5
1682488800,54.4,72,0,0.000,0.000,0.000,0.000,0.000,90,76377.953,3.4,5.2,293,301,61.3
1682492400,53.6,74,0,0.000,0.000,0.000,0.000,0.000,93,76902.891,2.9,4.5,293,303,60.6
1682496000,52.9,76,0,0.000,0.000,0.000,0.000,0.000,96,78018.375,2.5,4.2,297,306,59.7
1682499600,52.0,78,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.1,3.8,302,310,58.4
1682503200,51.3,80,0,0.000,0.000,0.000,0.000,0.000,100,79396.328,1.9,3.8,306,310,57.5
1682506800,50.6,82,0,0.000,0.000,0.000,0.000,0.000,100,79330.711,1.7,3.8,310,310,56.8
1682510400,50.2,83,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,1.6,3.7,304,308,55.7
1682514000,50.4,82,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,1.5,3.2,297,304,54.6
