latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.763283,-122.41286,14.0,-25200,America/Los_Angeles,PDT

time,temperature_2m (°F),relativehumidity_2m (%),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),snow_depth (ft),cloudcover (%),visibility (ft),windspeed_10m (mp/h),windspeed_80m (mp/h),winddirection_10m (°),winddirection_80m (°),temperature_80m (°F)
1682042400,59.3,52,0,0.000,0.000,0.000,0.000,0.000,0,114173.227,10.0,14.0,299,302,58.5
1682046000,56.4,59,0,0.000,0.000,0.000,0.000,0.000,0,99737.531,7.2,12.2,296,301,56.3
1682049600,54.6,62,0,0.000,0.000,0.000,0.000,0.000,0,92191.602,6.7,9.8,291,300,54.7
1682053200,53.4,64,0,0.000,0.000,0.000,0.000,0.000,0,88910.766,5.4,6.3,294,325,53.6
1682056800,52.3,68,0,0.000,0.000,0.000,0.000,0.000,0,83005.250,5.3,7.6,298,328,53.1
1682060400,51.1,72,0,0.000,0.000,0.000,0.000,0.000,0,76115.484,4.8,5.4,292,330,52.9
1682064000,50.9,70,0,0.000,0.000,0.000,0.000,0.000,0,80380.578,5.0,2.8,288,342,52.9
1682067600,51.2,66,0,0.000,0.000,0.000,0.000,0.000,0,88582.680,3.2,1.4,282,72,53.1
1682071200,50.8,66,0,0.000,0.000,0.000,0.000,0.000,0,88254.594,1.7,0.9,247,76,53.3
1682074800,51.2,61,0,0.000,0.000,0.000,0.000,0.000,0,101377.953,4.2,3.7,295,346,53.4
1682078400,50.8,64,0,0.000,0.000,0.000,0.000,0.000,0,93832.023,4.8,5.2,323,353,52.9
1682082000,50.5,66,0,0.000,0.000,0.000,0.000,0.000,4,86614.172,3.3,4.5,340,357,53.3
1682085600,50.1,71,0,0.000,0.000,0.000,0.000,0.000,12,73162.727,1.1,2.1,53,32,54.0
1682089200,53.9,81,0,0.000,0.000,0.000,0.000,0.000,12,60039.371,1.1,0.6,233,135,54.2
1682092800,59.4,72,0,0.000,0.000,0.000,0.000,0.000,0,76771.656,1.1,3.4,349,328,54.3
1682096400,63.4,67,0,0.000,0.000,0.000,0.000,0.000,0,86286.094,0.7,1.7,360,320,57.2
1682100000,67.6,51,0,0.000,0.000,0.000,0.000,0.000,20,125656.172,3.0,3.8,27,360,59.9
1682103600,72.5,40,0,0.000,0.000,0.000,0.000,0.000,18,156824.141,2.5,3.6,350,330,63.2
